,pt_code,text,text_de
704,10024796,talk a mile a minute,eine Meile pro Minute reden
705,10013573,lightheaded,leichtsinnig
706,10000059,gastic upset,Gasförmige Störung
707,10028391,should ache,sollte schmerzen
708,10011401,crohns disease,Crohns-Krankheit
709,10057667,bipolar,bipolar
710,10019133,hangover,Kater
711,10016807,water weight,Wassergewicht
712,10020466,hunger,Hunger
713,10003246,ra,ra
714,10020466,increases hunger,erhöht den Hunger
715,10083622,add,hinzufügen
716,10028245,ms,Frau
717,10019211,headache,Kopfschmerzen
718,10029216,tension in my nerves,Spannung in meinen Nerven
719,10041052,sluggish,schleppend
720,10048010,come down,runterkommen
721,10044565,tremors,Erschütterungen
722,10044565,hand shake,Händeschütteln
723,10041349,sleepy,schläfrig
724,10028813,nuasea,nuasea
725,10003239,knee pain,Knieschmerzen
726,10025482,sickness,Krankheit
727,10047899,weight gain,Gewichtszunahme
728,10025482,ill,krank
729,10061920,drive me crazy,machen mich verrückt
730,10043945,sprayed hairspray all over my tongue,Haarspray auf die ganze Zunge gesprüht
731,10017944,Hard to digest,Schwer verdaulich
732,10022437,cantsleep,cantsleep
733,10006326,halitosis,Halitosis
734,10020765,20 hours a day  asleep,20 Stunden am Tag schlafend
735,10044044,rip out my teeth,mir die Zähne ausreißen
736,10048010,withdrawal,Rückzug
737,10022437,doesn't care about my bed time,sich nicht um meine Schlafenszeit kümmert
738,10020765,fall asleep,einschlafen
739,10048010,withdrawal,Rückzug
740,10013573,dizzy,schwindlig
741,10025482,sick,krank
742,10011469,cry,ruf
743,10013663,addiction,Sucht
744,10061428,stop spending all of your income in food,"hören Sie auf, Ihr gesamtes Einkommen für Lebensmittel auszugeben"
745,10047899,gained 50,50 % gewonnen
746,10044565,shakes,schüttelt
747,10027175,memory lapse,Gedächtnislücke
748,10048010,difficult to come off,schwer abzuschneiden
749,10011401,Crohn's,Morbus Crohn
750,10037087,itching,Juckreiz
751,10047899,increase my weight,mein Gewicht erhöhen
752,10022437,no sleep,kein Schlaf
753,10052804,plateau,plateau
754,10019133,hungover,verkatert
755,10022437,never sleeping,niemals schlafend
756,10020751,allergic,Allergiker
757,10024264,lethargic,lethargisch
758,10001598,lightweight,leichtgewichtig
759,10028245,MS,MS
760,10044565,shaking,Schütteln
761,10048010,withdrawl,zurückziehenl
762,10016322,weird,seltsam
763,10016807,fluid retention,Flüssigkeitsretention
764,10029412,nightmare,Alptraum
765,10056465,cravings,Sehnsüchte
766,10056465,carb cravings,Heißhunger auf Kohlenhydrate
767,10019211,headache,Kopfschmerzen
768,10022437,teamnosleep,teamnosleep
769,10026749,manic,manisch
770,10027951,mood,Stimmung
771,10019063,hallucinate,halluzinieren
772,10022998,grumpy,mürrisch
773,10002652,never have another orgasm,nie wieder einen Orgasmus haben
774,10003246,rheum,rheum
775,10030095,oedema,Ödeme
776,10029148,kidney stones,Nierensteine
777,10043431,plot to steal my thoughts,Verschwörung zum Diebstahl meiner Gedanken
778,10024264,lethargic,lethargisch
779,10033557,racing heart,Herzrasen
780,10019133,hangover,Kater
781,10019211,headache,Kopfschmerzen
782,10048010,Coming off cymbalta SUCKS,Vom Becken kommende SUCKS
783,10004939,Bipolar I Disorder,Bipolare I-Störung
784,10006242,boobs humungous,Brüste riesig
785,10033664,panic attack,Panikattacke
786,10016256,tiered,gestuft
787,10041349,drowsiness,Schläfrigkeit
788,10013781,dry mouth,Mundtrockenheit
789,10061428,remembered what food is,"daran erinnert, was Nahrung ist"
790,10041349,shitty feeling when you wake up,"beschissenes Gefühl, wenn Sie aufwachen"
791,10019211,headache,Kopfschmerzen
792,10061461,erectile dysfunction,erektile Dysfunktion
793,10016322,feel like shit,sich beschissen fühlen
794,10068318,throat is raw,Kehle ist rau
795,10033371,pain,Schmerz
796,10048010,withdrawals,Rückzüge
797,10026749,manic reactions,manische Reaktionen
798,10013663,addicted,süchtig
799,10019063,hallucinating,halluziniert
800,10041349,sleepiness,Schläfrigkeit
801,10021654,eat so much,so viel essen
802,10034719,make me a bigger asshole,mich zu einem größeren Arschloch machen
803,10012378,random crying,zufälliges Schreien
804,10028245,MS,MS
805,10003239,joint pain,Gelenkschmerzen
806,10020642,sweats,schwitzt
807,10070488,drip,tropfen
808,10037087,itchy,juckende
809,10020642,sweating,Schwitzen
810,10083622,add,hinzufügen
811,10028813,nausea,Übelkeit
812,10019211,headaches,Kopfschmerzen
813,10022437,can't go back to sleep,kann nicht wieder einschlafen
814,10053615,burnt,verbrannt
815,10033775,pins & amp ; needles,Nadeln & Verstärker ; Nadeln
816,10044565,tremors,Erschütterungen
817,10020765,asleep,schlafend
818,10029412,Horrendous venlafaxine dream,Horrender Venlafaxin-Traum
819,10033775,zap noises,Zapp-Geräusche
820,10005555,sugar crashes,Zucker-Abstürze
821,10039626,Schizophrenia,Schizophrenie
822,10047899,put on weight,an Gewicht zulegen
823,10000059,tummy,Bauch
824,10003239,hip,hippe
825,10016322,feel like death,sich wie der Tod fühlen
826,10013573,dizzy,schwindlig
827,10043242,tendons,Sehnen
828,10002368,lose my temper,die Beherrschung verlieren
829,10019133,hangover,Kater
830,10013082,discomfort,Unbehagen
831,10048010,withdrawls,zieht sich zurück
832,10061920,crazy town,verrückte Stadt
833,10016322,zombie,Zombie
834,10020751,Allergic reaction,Allergische Reaktion
835,10022437,no sleeping,kein Schlafen
836,10012378,depression,Depression
837,10020765,sleep,schlafen
838,10047899,gained 80 pounds,80 Pfund zugenommen
839,10020937,numbing,betäubend
840,10002368,rage,Wut
841,10016256,tired,müde
842,10048010,withdrawal,Rückzug
843,10027951,mood,Stimmung
844,10029897,over think,überdenken
845,10019303,heart started lurching,Herz begann zu taumeln
846,10022437,insomnia,Schlaflosigkeit
847,10044565,shaking,Schütteln
848,10058920,legs go,Beine gehen
849,10043087,lost effectiveness,verlorene Wirksamkeit
850,10000059,tummy trouble,Magenbeschwerden
851,10013457,disconnected,nicht verbunden
852,10013663,addicted,süchtig
853,10083622,add,hinzufügen
854,10048010,withdrawal,Rückzug
855,10037844,rash,vorschnell
856,10033371,pain,Schmerz
857,10041002,sleep paralysis,Schlaflähmung
858,10028813,NAUSEOUS,NAUSNEHMEN
859,10019211,headache,Kopfschmerzen
860,10020751,allergies,Allergien
861,10042458,Wanted to die,Wollte sterben
862,10016279,hide in the apartment,sich in der Wohnung verstecken
863,10016256,tired,müde
864,10008479,chest hurt,Brustschmerzen
865,10011401,crohns,crohns
866,10034719,makes me an asshole,macht mich zu einem Arschloch
867,10061461,might notice if I got hit in the crotch w/ a lance in a jousting accident,"könnte es bemerken, wenn ich bei einem Ritterturnierunfall mit einer Lanze in den Schritt getroffen wurde"
868,10000060,bloat,aufblasen
869,10042458,suicidal,selbstmörderisch
870,10048010,withdrawal,Rückzug
871,10015535,acid like trips,säureähnliche Ausflüge
872,10033775,pinsandneedles,pinsandneedles
873,10033371,ache,ache
874,10047899,weight gain,Gewichtszunahme
875,10047513,vision blurry,verschwommene Sicht
876,10033371,pain,Schmerz
877,10039626,Schizophrenia,Schizophrenie
878,10047899,gained a good seven or eight pounds,gut sieben oder acht Pfund zugenommen
879,10011224,coughing,Husten
880,10020937,numb,gefühllos
881,10028813,nausea,Übelkeit
882,10041349,drowsy,schläfrig
883,10003239,hip joints just started hurting,Hüftgelenke fangen gerade an zu schmerzen
884,10020751,allergic reaction,allergische Reaktion
885,10021654,haven't ate,noch nicht gegessen haben
886,10000125,intense dreams,intensive Träume
887,10003239,hips,Hüften
888,10048010,withdrawals,Rückzüge
889,10047700,puke,kotzen
890,10022437,insomnia,Schlaflosigkeit
891,10012174,dehydration,Dehydrierung
892,10019303,heart rate,Herzfrequenz
893,10005780,prolactin,Prolaktin
894,10047899,weight gain,Gewichtszunahme
895,10016759,flat,Wohnung
896,10016256,tired,müde
897,10002855,anxious,ängstlich
898,10057667,bipolar,bipolar
899,10041349,17h sleep,17h Schlaf
900,10022437,don't sleep,nicht schlafen
901,10016322,feel like shit,sich beschissen fühlen
902,10048010,SSRI discontinuation syndrome,SSRI-Abbruchsyndrom
903,10042458,suicidal,selbstmörderisch
904,10012378,depression,Depression
905,10061428,WON'T YOU LET ME EAT,WOLLEN SIE MICH NICHT ESSEN LASSEN
906,10047899,weight gain,Gewichtszunahme
907,10033775,brain zaps,Gehirnzappen
908,10016256,exhausting,anstrengend
909,10022437,insomniac,Schlaflos
910,10029202,Central nervous system breakdown,Zusammenbruch des Zentralnervensystems
911,10028813,nausea,Übelkeit
912,10043220,hardly open or close your mouth,kaum den Mund öffnen oder schließen
913,10029898,OCD,OCD
914,10016256,tired,müde
915,10021654,increased appetite,gesteigerter Appetit
916,10016256,tired,müde
917,10015535,gorked,gorked
918,10037844,Rash,Ausschlag
919,10027374,cooked my brain,mein Gehirn gekocht
920,10020765,gotta wake up,muss aufwachen
921,10028334,BackSpasms,BackSpasms
922,10012378,depressed,deprimiert
923,10022437,All nighter,Die ganze Nacht
924,10020765,don't want to get up,nicht aufstehen wollen
925,10041349,drowsiness,Schläfrigkeit
926,10028372,hands barely usable,kaum benutzbare Hände
927,10041349,fog,Nebel
928,10003988,back pain,Rückenschmerzen
929,10013663,addiction,Sucht
930,10015137,BURPING,BURPING
931,10016256,fatigue,Müdigkeit
932,10047899,weight gain,Gewichtszunahme
933,10019303,heart will explode,Herz wird explodieren
934,10047899,not being able to fit into summer wardrobe,nicht in die Sommergarderobe passen können
935,10013663,addiction,Sucht
936,10003239,joint pain,Gelenkschmerzen
937,10020765,sleep,schlafen
938,10022004,flu symptoms,Grippe-Symptome
939,10000059,stomach reacting,Magen reagiert
940,10019211,headache,Kopfschmerzen
941,10019303,heart rate,Herzfrequenz
942,10061428,no appetite,kein Appetit
943,10013663,addictive,süchtig machend
944,10016256,tired,müde
945,10020765,sleep for 12 hours,12 Stunden lang schlafen
946,10061422,unresponsible,unverantwortlich
947,10019211,headache,Kopfschmerzen
948,10022437,Ready for bed but vyvanse is saying no,"Bettfertig, aber Vyvanse sagt nein"
949,10025482,sick,krank
950,10062519,poor sleep,schlechter Schlaf
951,10020772,hbp,hbp
952,10025482,sick,krank
953,10012378,depressed,deprimiert
954,10043882,eyeballs make a sound,Augäpfel machen ein Geräusch
955,10003988,Back,Zurück
956,10058920,Restless Leg Syndrome,Syndrom der ruhelosen Beine
957,10022437,nocturnal,nächtlich
958,10047899,make those numbers bigger,diese Zahlen größer machen
959,10019211,headache,Kopfschmerzen
960,10028245,MS,MS
961,10009696,clumsy,ungeschickt
962,10048010,withdrawal,Rückzug
963,10011401,crohns,crohns
964,10043458,thirsty,durstig
965,10061461,impotency,Ohnmacht
966,10001480,kills your taste,tötet Ihren Geschmack
967,10037844,rash,vorschnell
968,10048010,days of hell,Tage der Hölle
969,10012378,depression,Depression
970,10002855,anxiety attacks,Angstanfälle
971,10033664,panic attacks,Panikattacken
972,10024419,kills my libido,tötet meine Libido
973,10002368,angry,wütend
974,10028836,neck ache,Nackenschmerzen
975,10057667,bipolar,bipolar
976,10043431,horrid intrusive thoughts,schreckliche aufdringliche Gedanken
977,10020642,sweating,Schwitzen
978,10052804,tolerance,Toleranz
979,10022437,Not sleeping,Nicht schlafend
980,10043255,tendonitis,Sehnenscheidenentzündung
981,10016256,tired,müde
982,10013709,stopped working,aufgehört zu arbeiten
983,10020765,knocked me the fuck out,schlug mich verdammt noch mal k.o.
984,10020765,barely able to stay awake,"kaum in der Lage, wach zu bleiben"
985,10037844,rashes,Ausschläge
986,10041349,sleep right now,jetzt sofort schlafen
987,10013573,dizzy,schwindlig
988,10048010,withdrawal,Rückzug
989,10020765,sleeping 12 hours a night,12 Stunden pro Nacht schlafen
990,10003988,backache,Rückenschmerzen
991,10022437,INSOMNIA,INSOMNIEN
992,10016256,tiredness,Müdigkeit
993,10028735,stuffed nose,verstopfte Nase
994,10033371,Pain,Schmerz
995,10000125,dreams,Träume
996,10027599,clusterheads,clusterheads
997,10041002,sleep paralysis,Schlaflähmung
998,10040030,genitals aren�t numb,Genitalien aren�t taub
999,10041349,drowsy,schläfrig
1000,10047899,weight gain,Gewichtszunahme
1001,10012397,suicidally depressed,suizidgefährdet depressiv
1002,10061920,psychotic episode,psychotische Episode
1003,10016256,tired,müde
1004,10028245,MS,MS
1005,10015535,high,hoch
1006,10057667,bipolar,bipolar
1007,10048010,withdrawl,zurückziehenl
1008,10022437,insomnia,Schlaflosigkeit
1009,10068318,SORE THROATS,SCHWERE THROATEN
1010,10000125,dream,Traum
1011,10022437,wideawake,weitewachsen
1012,10061461,boner kryptonite,Knochen-Kryptonit
1013,10048010,feels like when you come off heroin,fühlt sich an wie wenn man vom Heroin kommt
1014,10003246,rheum,rheum
1015,10048010,withdrawal,Rückzug
1016,10019211,headaches,Kopfschmerzen
1017,10013663,addiction,Sucht
1018,10003988,back pain,Rückenschmerzen
1019,10033371,ache,ache
1020,10033425,pains down arms,Schmerzen in den Armen
1021,10043431,Bizarre thoughts,Bizarre Gedanken
1022,10047899,gain weight,an Gewicht zunehmen
1023,10020765,sleep,schlafen
1024,10054196,mood stabilizer,Stimmungsstabilisator
1025,10054196,moods stable,Stimmungen stabil
1026,10048010,withdrawal,Rückzug
1027,10039906,seizures,Beschlagnahmen
1028,10010305,confused,verwirrt
1029,10020765,sleep,schlafen
1030,10057667,BPD,BPD
1031,10057668,cognitive issues,kognitive Fragen
1032,10003246,RA,RA
1033,10028813,nauesousness,nauesousness
1034,10012601,Diabetes,Diabetes
1035,10047899,stacked on the weight,auf das Gewicht gestapelt
1036,10000125,dreams became vivider,Träume wurden lebendiger
1037,10027599,migraine,Migräne
1038,10040030,CANT FEEL MY THROAT,KANN MEINE KEHLE NICHT SPÜREN
1039,10020751,allergic reaction,allergische Reaktion
1040,10029412,horrid imposing dream,"schrecklicher, imposanter Traum"
1041,10005734,Blood pressure low,Blutdruck niedrig
1042,10016322,feeling weird,sich komisch fühlen
1043,10041349,making me stupid,mich dumm machen
1044,10010071,comatose,komatös
1045,10029898,OCD,OCD
1046,10016330,drunk,betrunken
1047,10048010,withdrawl,zurückziehenl
1048,10000059,Stomach discomfort,Magenbeschwerden
1049,10020765,15 hours sleep,15 Stunden Schlaf
1050,10043248,Tendon rupture,Sehnenruptur
1051,10052904,muscles feel stiff,Muskeln fühlen sich steif an
1052,10016256,tired,müde
1053,10028813,want to be sick,krank sein wollen
1054,10011906,died,gestorben
1055,10047899,weight,Gewicht
1056,10000125,dream,Traum
1057,10022437,no sleep,kein Schlaf
1058,10021654,want to eat my own arm,meinen eigenen Arm essen wollen
1059,10058920,restless legs,unruhige Beine
1060,10010774,constipation,Verstopfung
1061,10011469,crying,weinend
1062,10003239,aching knees,schmerzende Knie
1063,10016256,Exhausted,Erschöpft
1064,10048010,not dangerous but it is damn unpleasant,"nicht gefährlich, aber verdammt unangenehm"
1065,10016322,miserable,miserabel
1066,10034972,tolerance to the sun,Toleranz gegenüber der Sonne
1067,10039897,felt drugged,unter Drogen gesetzt
1068,10058672,negative,negativ
1069,10022437,insomnia,Schlaflosigkeit
1070,10016256,tired,müde
1071,10022437,couldn't fall asleep,konnte nicht einschlafen
1072,10016759,impossible to cry,unmöglich zu weinen
1073,10041349,falling asleep every day,jeden Tag einschlafen
1074,10062519,restless night,unruhige Nacht
1075,10022437,vampire,Vampir
1076,10016759,flat,Wohnung
1077,10012378,depressed,deprimiert
1078,10048010,going off of olanzapine is no picnic,der Verzicht auf Olanzapin ist kein Picknick
1079,10020765,sleep,schlafen
1080,10004716,binge,binge
1081,10058467,lung,Lunge
1082,10061428,hating food,Essen hassen
1083,10012735,diarrhea,Durchfall
1084,10033371,aches,Schmerzen
1085,10016256,tired,müde
1086,10047899,put on 20 over kg,20 über kg zugenommen
1087,10003988,back,zurück
1088,10020466,HUNGRY,UNGARN
1089,10048010,withdrawals,Rückzüge
1090,10033775,parasthesia,Parasthenie
1091,10019211,frontal headache,frontaler Kopfschmerz
1092,10037211,hyper,hyper
1093,10013781,feels like the Sahara desert in my mouth,fühlt sich in meinem Mund an wie die Wüste Sahara
1094,10057667,bipolar,bipolar
1095,10029898,OCD,OCD
1096,10048959,Swollen lower legs,Geschwollene Unterschenkel
1097,10041349,drowsy,schläfrig
1098,10020765,sleeping,schlafend
1099,10041349,won't let me wake up,lässt mich nicht aufwachen
1100,10048010,withdrawal,Rückzug
1101,10020765,sleep,schlafen
1102,10040984,Disturbed sleep,Gestörter Schlaf
1103,10020751,allergic,Allergiker
1104,10044565,tremors,Erschütterungen
1105,10040984,sleep problems,Schlafprobleme
1106,10057667,Bipolar,Bipolar
1107,10027374,creativity was blocked,Kreativität war blockiert
1108,10025482,sick,krank
1109,10019211,headaches,Kopfschmerzen
1110,10015535,tweaking,Optimierung von
1111,10013663,addiction,Sucht
1112,10042458,THOUGHTS OF SUICIDE,SELBSTMORDGEDANKEN
1113,10004940,bipolar2,bipolar2
1114,10016322,zombie,Zombie
1115,10020751,Allergic reaction,Allergische Reaktion
1116,10012378,depression,Depression
1117,10041349,felt like I.had a frontal lobotomy,"fühlte sich an, als hätte ich eine Frontal-Lobotomie"
1118,10011401,Crohns,Crohns
1119,10020765,sleep,schlafen
1120,10001949,memory loss,Gedächtnisverlust
1121,10013781,cotton mouth,Baumwollmund
1122,10013496,focus,Schwerpunkt
1123,10020651,wired,verdrahtet
1124,10034018,smelled,roch
1125,10038683,respiratory probs,Atemwegsprobs
1126,10020751,allergic,Allergiker
1127,10022437,only let me sleep four hours,ließ mich nur vier Stunden schlafen
1128,10020765,unconscious,Bewusstlos
1129,10041349,drowsy,schläfrig
1130,10061428,food just looks/sounds/tastes fucking disgusting,"Essen sieht einfach nur verdammt eklig aus, klingt und schmeckt"
